"","X","estimate","SE","df","t.ratio","pval","padj","fold_change","gene","Chr","male_fold_change","female_fold_change","female_direction","male_direction","opp"
"ILMN_1799367","ILMN_1799367",0.216808399339339,0.0143260231440421,290.245574289534,15.133885877429,1.52342810739222e-38,1.70334496687524e-34,-1.1686097099175,"TMX2","11",-1.14110973229748,-1.22875614995453,"negative","negative",0
"ILMN_1691334","ILMN_1691334",-0.278404970064762,0.022053866565669,291.173519610753,-12.6238620894783,1.96149817663846e-29,2.01132023032508e-25,1.21077341673681,"TXNDC3","7",1.17493891429195,1.28991478947611,"positive","positive",0
"ILMN_1697448","ILMN_1697448",-0.411348665209547,0.0178148612059563,290.185278898298,-23.0901975858232,1.12351959663464e-67,1.34080828662378e-63,1.33699464608372,"TXNIP","1",1.30920484935744,1.39750915266263,"positive","positive",0
"ILMN_2056479","ILMN_2056479",0.164792635218134,0.0168468777708139,290.116574268223,9.78179087306177,1.02783779720385e-19,9.04086126420507e-16,-1.12580125033633,"GLRX3","10",-1.10316859567141,-1.17503220354896,"negative","negative",0
"ILMN_1717056","ILMN_1717056",-0.0812658871063919,0.0142372633787147,290.847867672693,-5.70797104364087,2.81756840657998e-08,0.000162686399795928,1.05505914306316,"TXNRD1","12",1.04145669216269,1.08431124990789,"positive","positive",0
"ILMN_1657893","ILMN_1657893",0.0861472737383815,0.0150495062245556,290.285503404881,5.72425915195935,2.58935501163557e-08,0.000149975442273932,-1.05782201141231,"TXNRD2","22",-1.04701018515839,-1.08097521921903,"negative","negative",0
"ILMN_1676955","ILMN_1676955",-0.183625712437433,0.0117702133995803,291.055051508854,-15.6008821763571,2.69241442251687e-40,3.0400051244638e-36,1.13681814424198,"TYK2","19",1.11577725453522,1.18247073273792,"positive","positive",0
"ILMN_1778977","ILMN_1778977",-0.228829431710175,0.0132350698171098,291.455649081677,-17.2896278502704,1.3825977252934e-46,1.60201598429746e-42,1.17595495935831,"TYROBP","19",1.15417827852202,1.22320472898722,"positive","positive",0
"ILMN_1775677","ILMN_1775677",0.184702195310717,0.0152617999169092,290.729345225479,12.1022550627254,1.40579064162498e-27,1.40761816945909e-23,-1.13783873298209,"TYSND1","10",-1.11577254602016,-1.1857832694984,"negative","negative",0
"ILMN_2248725","ILMN_2248725",0.111558583024669,0.0200044685493093,289.894332020788,5.57668316704775,5.61701758060877e-08,0.000317249152952783,-1.07938274432658,"TYSND1","10",-1.07111623931329,-1.09701413412456,"negative","negative",0
"ILMN_2325185","ILMN_2325185",0.117429274558848,0.0210546783252989,290.101223577441,5.57734830922338,5.59456953963884e-08,0.000316093178989594,-1.08849224906258,"TYSND1","10",-1.07547223368044,-1.11645074611191,"negative","negative",0
"ILMN_1726842","ILMN_1726842",0.135325648707699,0.0210569578364146,289.792506762712,6.42664765532633,5.3489924614908e-10,3.43993705198473e-06,-1.10034393389235,"TYW3","1",-1.0876007441506,-1.12769159228512,"negative","negative",0
"ILMN_1772113","ILMN_1772113",-0.0705416374627902,0.0126239418972746,290.107246206973,-5.58792475732317,5.2955029474586e-08,0.000299778421855631,1.04900612550395,"U2AF1","21",1.04044248663451,1.06728573719269,"positive","positive",0
"ILMN_1779177","ILMN_1779177",0.131934271852648,0.0162410102789721,290.597543343231,8.12352615917428,1.30718931439939e-14,1.01124165361937e-10,-1.09575618603765,"U2AF1L4","19",-1.08351421616042,-1.12201128111808,"negative","negative",0
"ILMN_2386269","ILMN_2386269",0.127573960944953,0.0172657189823413,290.852138440057,7.3888588755227,1.57776972013535e-12,1.13962306885376e-08,-1.09217592976774,"U2AF1L4","19",-1.08023537475578,-1.11777493854619,"negative","negative",0
"ILMN_2368576","ILMN_2368576",0.107198415239747,0.0144570839517773,290.887155652039,7.41494035708135,1.33703713193643e-12,9.69485624367105e-09,-1.07595166415662,"UBA52","19",-1.07231714291949,-1.08365190522449,"negative","negative",0
"ILMN_1807596","ILMN_1807596",-0.167565463493571,0.0138863776127836,291.010899082066,-12.0668952095406,1.85263511328006e-27,1.85170879572342e-23,1.13158375963268,"UBAP1","9",1.11701320920938,1.16291695875553,"positive","positive",0
"ILMN_2338348","ILMN_2338348",0.417803693059676,0.0202075407683111,291.754131064345,20.6756328169761,4.1540272670712e-59,4.92667633874644e-55,-1.33733693495269,"UBASH3A","21",-1.28991998133538,-1.44305469195584,"negative","negative",0
"ILMN_2191428","ILMN_2191428",-0.0593238202965741,0.0109790192793787,293.352449566787,-5.40338064693983,1.35481293017241e-07,0.000740405266339222,1.06743455664341,"UBB","17",1.06185006513188,1.07930038435925,"positive","positive",0
"ILMN_2408450","ILMN_2408450",0.127185327569063,0.0218770908473618,289.621190362803,5.81363072706718,1.612586473032e-08,9.48523363437422e-05,-1.10032484767268,"UBA5","3",-1.07443167225696,-1.1569569857844,"negative","negative",0
"ILMN_1663099","ILMN_1663099",-0.187207616365476,0.0207736820967199,289.880237544931,-9.01176861636076,2.80855493320402e-17,2.33784112639903e-13,1.13737461184765,"UBE2B","5",1.09964209840057,1.22119038442406,"positive","positive",0
"ILMN_2301083","ILMN_2301083",-0.17124910802663,0.0202254998690641,290.956518293396,-8.46699014290194,1.25913506770475e-15,1.00529343805547e-11,1.12423959108332,"UBE2C","20",1.12000966229669,1.13320666477828,"positive","positive",0
"ILMN_1714730","ILMN_1714730",-0.163386699827077,0.0212429337134134,290.237840447334,-7.69134348538265,2.27898349301864e-13,1.69465212540866e-09,1.11769528926163,"UBE2C","20",1.09439037030938,1.1684489187762,"positive","positive",0
"ILMN_2320850","ILMN_2320850",-0.109442296190258,0.0123403235558203,290.621485504128,-8.86867315068413,7.67151760947037e-17,6.31902905492074e-13,1.07279359072991,"UBE2D3","4",1.06797728856565,1.08301532063397,"positive","positive",0
"ILMN_2320853","ILMN_2320853",-0.0925564921656961,0.0112981435894153,290.932250730196,-8.19218586072921,8.20405617651223e-15,6.39178016712068e-11,1.0734671474311,"UBE2D3","4",1.06432875878624,1.0929842957007,"positive","positive",0
"ILMN_1707084","ILMN_1707084",0.190422089629552,0.0181856811279181,289.717662192601,10.4709902417249,5.69796707319452e-22,5.22845458636329e-18,-1.14337505587319,"UBE2D4","7",-1.11642000526317,-1.20233369143785,"negative","negative",0
"ILMN_1806778","ILMN_1806778",0.174214942348382,0.0138900204180928,290.27444011304,12.5424540140671,3.96890619020252e-29,4.05066565772069e-25,-1.13771097007003,"UBE2E1","3",-1.13140405387697,-1.15111832870977,"negative","negative",0
"ILMN_1707475","ILMN_1707475",0.212844267488285,0.0178863125517575,290.345054278821,11.8998405553061,7.31275065351317e-27,7.23377294645523e-23,-1.16742166011696,"UBE2E2","3",-1.15836229122261,-1.18674720510536,"negative","negative",0
"ILMN_1785179","ILMN_1785179",0.259243182188023,0.0187649023609089,290.844647418023,13.8153227340036,1.00743917300766e-33,1.08239264747943e-29,-1.20057712157898,"UBE2G2","21",-1.16886555713151,-1.2702556059671,"negative","negative",0
"ILMN_1674633","ILMN_1674633",-0.168864561897612,0.022192335010303,290.243405750875,-7.60913900313845,3.87923693445231e-13,2.86430216664604e-09,1.13528897266481,"UBE2H","7",1.11314141174956,1.18341913465836,"positive","positive",0
"ILMN_1810474","ILMN_1810474",0.0804410051108891,0.00935144426728934,290.403943799651,8.60198733069134,4.98335797539185e-16,4.01857987135599e-12,-1.05702139246129,"UBE2I","16",-1.04701396603282,-1.07842663882114,"negative","negative",0
"ILMN_1677877","ILMN_1677877",0.0736360141727804,0.0113779961271219,290.719460884816,6.47179110891534,4.1052318779506e-10,2.6589586873486e-06,-1.0517856890172,"UBE2L3","22",-1.05020822212609,-1.05511800615076,"negative","negative",0
"ILMN_1769520","ILMN_1769520",-0.0928585707182347,0.014331910606326,293.14132065483,-6.4791480542202,3.89117625331902e-10,2.52498427077871e-06,1.06540206125873,"UBE2L6","11",1.04449789335083,1.11083827097955,"positive","positive",0
"ILMN_1703108","ILMN_1703108",-0.11623920012368,0.0162776068497231,293.279888922018,-7.14104973764354,7.32973144024459e-12,5.17332445052463e-08,1.08168643092872,"UBE2L6","11",1.07150950901933,1.10345219294025,"positive","positive",0
"ILMN_1701331","ILMN_1701331",-0.10414489183962,0.0111108192533573,290.690190270866,-9.37328647553611,2.05311550270074e-18,1.75500313170859e-14,1.08313398919056,"UBE2M","19",1.06272067482132,1.12744871064238,"positive","positive",0
"ILMN_1793651","ILMN_1793651",0.223500817469554,0.0172315038634833,290.115332668823,12.9704765898694,1.18381498938033e-30,1.23187787794917e-26,-1.1765723743875,"UBE2N","12",-1.14861720638884,-1.23773663132134,"negative","negative",0
"ILMN_1683817","ILMN_1683817",0.151356423558237,0.0177738348263208,290.154233419276,8.51568752816908,9.0857628934015e-16,7.27678750132526e-12,-1.11512915252957,"UBE2Q2","15",-1.07800790471687,-1.19760226814237,"negative","negative",0
"ILMN_1717420","ILMN_1717420",-0.149684985958091,0.0200228171872965,290.12661693431,-7.47572055210384,9.13509538851179e-13,6.6594845382251e-09,1.12370631515242,"UBE2W","8",1.12255885029647,1.12612847048466,"positive","positive",0
"ILMN_1783771","ILMN_1783771",0.0713456484601359,0.0159227573810136,290.269527040485,4.48073450803243,1.071303426211e-05,0.0486287586392958,-1.05004706051456,"UBE2Z","17",-1.05249460634418,-1.04490741390599,"negative","negative",0
"ILMN_1692168","ILMN_1692168",0.0777539119621833,0.0127873283661462,291.283087916288,6.08054393660782,3.75112003737593e-09,2.30056191892266e-05,-1.06157742243913,"UBE2Z","17",-1.04534648427761,-1.0966145423334,"negative","negative",0
"ILMN_1764549","ILMN_1764549",0.170607587617206,0.0171391313557322,289.854093619472,9.95427271523571,2.85266028707428e-20,2.5385823894674e-16,-1.13346720778157,"UBE3A","15",-1.11401968328234,-1.17557227238897,"negative","negative",0
"ILMN_2391141","ILMN_2391141",0.164484534686943,0.0196582686922262,289.637890719975,8.36719333030524,2.53433837730425e-15,2.00592882563631e-11,-1.12956586435407,"UBE3A","15",-1.1185567922137,-1.1531238839405,"negative","negative",0
"ILMN_2181363","ILMN_2181363",0.100537093521219,0.0115483983550253,291.101706426842,8.70571748830168,2.39724384597486e-16,1.95015786870055e-12,-1.0745470595619,"UBE3C","7",-1.05923013154937,-1.10755705941688,"negative","negative",0
"ILMN_1675674","ILMN_1675674",-0.134934742213438,0.01398975504177,290.443911865957,-9.64525410277416,2.80846794111542e-19,2.4478606574762e-15,1.09628776839883,"UBE4B","1",1.07885024892282,1.13396624362403,"positive","positive",0
"ILMN_1700811","ILMN_1700811",0.0896130114684486,0.0196682141186818,289.882273226258,4.55623530065853,7.68251576816111e-06,0.0356007780696586,-1.06144179526649,"UBFD1","16",-1.04142366816737,-1.10489950234295,"negative","negative",0
"ILMN_1651872","ILMN_1651872",0.145711625900183,0.0170317323991116,290.387388972063,8.55530268358272,6.88969550458715e-16,5.53793724658715e-12,-1.1097484205402,"UBIAD1","1",-1.08488184180886,-1.16403761930353,"negative","negative",0
"ILMN_2202481","ILMN_2202481",-0.108112696390976,0.0157550304130561,289.605676302451,-6.86210648640724,4.11964503979952e-11,2.81165773966317e-07,1.07040599537369,"UBLCP1","5",1.05309261343698,1.10783215741405,"positive","positive",0
"ILMN_2399503","ILMN_2399503",-0.339847518094989,0.01971591184291,291.280864621759,-17.2372204137848,2.20390527420566e-46,2.55124074542047e-42,1.27380294207024,"UBN1","16",1.22733441224042,1.3775784266507,"positive","positive",0
"ILMN_1685855","ILMN_1685855",-0.0923811675188324,0.0175542404601259,289.750823450591,-5.26261262791028,2.76826420433422e-07,0.00146801050755844,1.06901381467022,"UBN2","7",1.05043944564197,1.10924233260866,"positive","positive",0
"ILMN_1784410","ILMN_1784410",0.134105256275691,0.0141032101395065,290.303788133241,9.50884620941935,7.67852309478028e-19,6.63577965850912e-15,-1.10426714792551,"UBP1","3",-1.0792144102945,-1.15898720780825,"negative","negative",0
"ILMN_2351611","ILMN_2351611",-0.0569460752000657,0.0122027306578617,290.444878369231,-4.6666665680585,4.67979569829713e-06,0.0222009507927216,1.0440414563687,"UBQLN1","9",1.04500501260321,1.04201364404744,"positive","positive",0
"ILMN_1688622","ILMN_1688622",0.0821634054301288,0.0122188566217857,290.076654711885,6.72431210000735,9.36896849995252e-11,6.2743982044182e-07,-1.06325135736255,"UBQLN1","9",-1.05516606276613,-1.08049478226345,"negative","negative",0
"ILMN_1789349","ILMN_1789349",0.232597705262932,0.0168777484788678,290.471624956723,13.7813231163008,1.3671640493669e-33,1.46669359216081e-29,-1.17962833536739,"UBQLN4","1",-1.16250867100914,-1.2165385452822,"negative","negative",0
"ILMN_1663489","ILMN_1663489",-0.211120359817492,0.0147421378757408,291.688661472336,-14.3208781248007,1.36118095880286e-35,1.48668184320448e-31,1.15413993575041,"UBR2","6",1.12752084520495,1.21231621096665,"positive","positive",0
"ILMN_1699226","ILMN_1699226",-0.0799671704024978,0.011009709652035,290.612023565395,-7.26333145286143,3.48299566625912e-12,2.48790380440889e-08,1.05880375603641,"UBR4","1",1.05452533236853,1.06787757597536,"positive","positive",0
"ILMN_1794914","ILMN_1794914",-0.234659147815741,0.0193228486168443,291.277474175134,-12.1441280459643,9.80857516852087e-28,9.83898175154328e-24,1.17690617465302,"UBTD1","10",1.16118481019596,1.21073986498672,"positive","positive",0
"ILMN_1812769","ILMN_1812769",0.0923136230766874,0.00979069963210134,289.817253042521,9.42870545982366,1.39106349156435e-18,1.19353247576221e-14,-1.06764649057885,"UBXN1","11",-1.05652198328047,-1.09147674701218,"negative","negative",0
"ILMN_2376416","ILMN_2376416",0.137318186297677,0.0176655399439427,290.300064462306,7.77322327726315,1.33610827217148e-13,1.00101231751087e-09,-1.10721426796183,"UBXN11","1",-1.0840481172539,-1.15767147786502,"negative","negative",0
"ILMN_1658624","ILMN_1658624",-0.0735114848949679,0.0123251192605647,293.586822394653,-5.96436296808701,7.0480890068413e-09,4.25493133343009e-05,1.08486935381178,"UBXN6","19",1.07503629302684,1.10588830684313,"positive","positive",0
"ILMN_1660111","ILMN_1660111",0.182888443472412,0.0197101283086446,289.894814358923,9.27890679393498,4.12492868659739e-18,3.49958949770923e-14,-1.13794002544997,"UCHL3","13",-1.11756006774428,-1.18211654022743,"negative","negative",0
"ILMN_1731612","ILMN_1731612",0.0834054018678553,0.0178550666384618,289.756512810541,4.67124562213566,4.58823061954852e-06,0.0217895072122359,-1.06709044393776,"UCHL5","1",-1.05351409864271,-1.0962785891895,"negative","negative",0
"ILMN_2050255","ILMN_2050255",0.243611556621245,0.0170685174061352,290.986894952221,14.2725669034194,2.13518869938848e-35,2.32842327668314e-31,-1.18986935972615,"UCKL1","20",-1.15287637163027,-1.27176615733772,"negative","negative",0
"ILMN_1685625","ILMN_1685625",0.132139140165547,0.0206359610333016,292.912279531992,6.40334317128752,6.03297086006713e-10,3.86713432130303e-06,-1.09283144821997,"UCP2","11",-1.04643444990791,-1.19746113186538,"negative","negative",0
"ILMN_2366710","ILMN_2366710",0.109725594366772,0.0141845955500923,290.048522959531,7.73554621133051,1.71226931753031e-13,1.27889395326339e-09,-1.07960662499926,"UQCR10","22",-1.07326183146615,-1.09310154118807,"negative","negative",0
"ILMN_2110281","ILMN_2110281",0.191775720497056,0.0152862486526682,290.580458194279,12.5456365949917,3.81818285472181e-29,3.89836469467097e-25,-1.1419288137644,"UFC1","1",-1.12023716041996,-1.18902980729521,"negative","negative",0
"ILMN_1665737","ILMN_1665737",-0.115584999847753,0.0173297787415867,289.759295125734,-6.66973315535653,1.29658474365723e-10,8.62617829955155e-07,1.08376821602797,"UFD1L","22",1.06510283869971,1.12418405820212,"positive","positive",0
"ILMN_1757646","ILMN_1757646",0.100968107988259,0.0148803232903461,289.605676302451,6.78534370646128,6.52914303615892e-11,4.40586572080004e-07,-1.07547249531347,"UFM1","13",-1.06999512370098,-1.08710819324902,"negative","negative",0
"ILMN_1756311","ILMN_1756311",0.167667908126593,0.0194683677624849,289.605676302451,8.61232488373705,4.68408794773347e-16,3.78005897382091e-12,-1.12683259506912,"UFSP2","4",-1.09322024123235,-1.20109411754449,"negative","negative",0
"ILMN_1755462","ILMN_1755462",-0.166957539192638,0.019651559048697,290.025998752977,-8.49589280824558,1.04311172739409e-15,8.33967826051575e-12,1.12473788338424,"UGGT1","2",1.12314745500699,1.12809713258511,"positive","positive",0
"ILMN_2360291","ILMN_2360291",-0.136455399621517,0.0169931276161237,290.528125631721,-8.03003441768089,2.44575479610542e-14,1.87662765505169e-10,1.09889979764859,"UGGT1","2",1.08562803636426,1.12740408291863,"positive","positive",0
"ILMN_1671969","ILMN_1671969",-0.0849024810602913,0.0152508408358083,290.146027063517,-5.56706885701305,5.9001783465336e-08,0.000332888062311426,1.06092692806353,"UGP2","2",1.04247928563746,1.10088180405557,"positive","positive",0
"ILMN_1786065","ILMN_1786065",-0.138101842300127,0.0191783592017253,290.435978317956,-7.20092062347561,5.14792206562081e-12,3.65296549776453e-08,1.10106604950646,"UHRF1","19",1.07568619505441,1.15653274426251,"positive","positive",0
"ILMN_1737705","ILMN_1737705",-0.194988007223179,0.0205754096399547,289.860164221777,-9.47674970439171,9.78662945109982e-19,8.43411726095782e-15,1.14057006650315,"UHRF1BP1L","12",1.11528158305674,1.19575962156458,"positive","positive",0
"ILMN_1691188","ILMN_1691188",-0.155697991773857,0.0161723071582182,290.79411217446,-9.62744463425164,3.18282319911111e-19,2.77192072410587e-15,1.10690187138008,"UIMC1","5",1.09645436554975,1.12924739906529,"positive","positive",0
"ILMN_1705144","ILMN_1705144",-0.299002985229662,0.0178763976720507,291.058340130004,-16.7261318927328,1.78909862869024e-44,2.05782124271951e-40,1.23477737865286,"ULK1","12",1.20169003340783,1.30752344325844,"positive","positive",0
"ILMN_1735052","ILMN_1735052",-0.29324952379913,0.0184500894201978,290.929905874732,-15.8942060995164,2.22370269213865e-41,2.52679336907715e-37,1.22920307932486,"ULK1","12",1.19513948357899,1.3042057195189,"positive","positive",0
"ILMN_1806052","ILMN_1806052",-0.164176677634517,0.0231742989751367,289.689908029149,-7.08442908286716,1.06367436832031e-11,7.45316629882041e-08,1.12227280804812,"UNC119","17",1.10974362744584,1.1491435372119,"positive","positive",0
"ILMN_1664698","ILMN_1664698",-0.220929737610285,0.0222811280193769,290.055292158601,-9.91555442875927,3.79637517780967e-20,3.3689033327883e-16,1.16302727701407,"UNC119","17",1.11184288645713,1.27874700621827,"positive","positive",0
"ILMN_1722849","ILMN_1722849",-0.102360391083213,0.0189323165500938,289.705729382568,-5.40664903908477,1.34408123401142e-07,0.000734809210634043,1.07747707219014,"UNC13A","19",1.05871415190768,1.11811643900177,"positive","positive",0
"ILMN_1773380","ILMN_1773380",-0.22922723177452,0.0179853256339772,290.302607634987,-12.7452366690249,7.51088740684098e-30,7.74823144889715e-26,1.17229031099258,"UNC13D","17",1.17236292093821,1.17213729830607,"positive","positive",0
"ILMN_2395932","ILMN_2395932",0.0739316100190875,0.0139660886175701,290.891240741562,5.29365179067228,2.36608897617839e-07,0.00126207185989355,-1.05090579531306,"UNC45A","15",-1.04391190535248,-1.06579942357525,"negative","negative",0
"ILMN_1687875","ILMN_1687875",-0.103926380560423,0.019153158546904,289.605676302451,-5.42607008164833,1.21821730565993e-07,0.000668951877419157,1.08002257948449,"UNC5C","4",1.05849769090431,1.12683096953373,"positive","positive",0
"ILMN_1772316","ILMN_1772316",0.190687976683197,0.0169545974875284,290.362079752095,11.2469775129409,1.33504249929771e-24,1.27963823557685e-20,-1.14714196200128,"SUN1","7",-1.11554322328792,-1.21669879453254,"negative","negative",0
"ILMN_2099301","ILMN_2099301",0.160113112296195,0.0129266548916547,290.929482205288,12.3862757718985,1.38519646321981e-28,1.40375809582696e-24,-1.11616938277922,"SUN2","22",-1.11022312054055,-1.12880578489711,"negative","negative",0
"ILMN_1654812","ILMN_1654812",-0.20215435905934,0.0190898599456676,290.779605023085,-10.5896198104491,2.23165587829421e-22,2.06227319713168e-18,1.14667160358924,"UNC93B1","11",1.1352522336287,1.17111577029171,"positive","positive",0
"ILMN_2193591","ILMN_2193591",-0.164268632453065,0.0140040877767579,291.6505363387,-11.7300487594555,2.73840545989023e-26,2.69157872652611e-22,1.11506777242542,"UNC93B1","11",1.09858901247113,1.15061110211359,"positive","positive",0
"ILMN_1683120","ILMN_1683120",0.128625551593942,0.0183435239830742,290.625269162488,7.0120415091793,1.64866485838172e-11,1.14631667603281e-07,-1.09799288193072,"UNG","12",-1.08413058692884,-1.12779120790497,"negative","negative",0
"ILMN_1678690","ILMN_1678690",-0.4071602146032,0.0281957143707855,290.224189863293,-14.4405000436901,5.4228195824325e-36,5.94612167213724e-32,1.32221929237013,"UPB1","22",1.27988913359173,1.41607169587891,"positive","positive",0
"ILMN_1688011","ILMN_1688011",-0.403270465913801,0.0183650984477596,290.036198552679,-21.9585245927716,1.25229448561836e-63,1.49210887961428e-59,1.32561796005273,"UPF1","19",1.29442156479646,1.39384913863674,"positive","positive",0
"ILMN_2383693","ILMN_2383693",-0.0718815560738739,0.0106376728484054,290.249180321648,-6.75726327536465,7.69381353165863e-11,5.17562836274676e-07,1.04409363090287,"UPF2","10",1.0342756342591,1.06509158056556,"positive","positive",0
"ILMN_1671742","ILMN_1671742",0.220988133143505,0.0189982683109034,290.965739911257,11.632014535592,6.14429646834396e-26,6.00912194604039e-22,-1.17010335268823,"UPF3A","13",-1.137660954211,-1.24153799839857,"negative","negative",0
"ILMN_1705515","ILMN_1705515",0.176194181104483,0.0186762314350956,290.312363863308,9.43413995038562,1.32590989593549e-18,1.13842623665021e-14,-1.13492805881805,"UPF3A","13",-1.11022440936535,-1.1888064464685,"negative","negative",0
"ILMN_1798256","ILMN_1798256",-0.293780638938895,0.0168572013378732,290.955942721512,-17.4276045620251,4.46586892494351e-47,5.18264088739694e-43,1.22359395008677,"UPP1","7",1.19919374614487,1.27665601143436,"positive","positive",0
"ILMN_2381121","ILMN_2381121",0.134362725477288,0.0207253963571084,289.645696227859,6.48299907814327,3.86634654983018e-10,2.50925891083979e-06,-1.09783586622217,"UQCC","20",-1.07367363505085,-1.15055379297486,"negative","negative",0
"ILMN_1745152","ILMN_1745152",0.228135365131249,0.0178328402971713,290.242620026491,12.7929909834631,5.08435084269924e-30,5.25264285559258e-26,-1.1773537516645,"UQCC","20",-1.15529907310743,-1.22522298597223,"negative","negative",0
"ILMN_1671191","ILMN_1671191",0.0656287682362272,0.0110777059342424,290.347941364547,5.92440064990005,8.85597992618584e-09,5.31093116173365e-05,-1.048526439871,"UQCRC1","3",-1.030317078079,-1.08796388315899,"negative","negative",0
"ILMN_1718853","ILMN_1718853",0.10884390300139,0.0176054672419274,289.605676302451,6.18239217998021,2.14152528012037e-09,1.33309948687493e-05,-1.08305998877583,"UQCRC2","16",-1.06860621133185,-1.11416509252782,"negative","negative",0
"ILMN_1701749","ILMN_1701749",0.12872891502867,0.0116821356712894,290.287619198674,11.0192963556348,8.01644519501166e-24,7.58035057640303e-20,-1.09832817097892,"UQCRFS1","19",-1.08202446707045,-1.1334975815737,"negative","negative",0
"ILMN_2232936","ILMN_2232936",0.201451877246514,0.0199784187324315,290.951563157729,10.083474570462,1.05603490670634e-20,9.48108139240952e-17,-1.15078028653028,"UQCRH","1",-1.12879972565578,-1.19851657286571,"negative","negative",0
"ILMN_1718136","ILMN_1718136",0.131990092748545,0.0169191300857463,291.032745596371,7.80123399250539,1.10519785429527e-13,8.30224628146607e-10,-1.0978275914097,"UQCRHL","1",-1.08790680413413,-1.11903316503802,"negative","negative",0
"ILMN_1666471","ILMN_1666471",0.18831708317761,0.0215539517638961,291.240974123172,8.73700958601244,1.922048350267e-16,1.56723822480771e-12,-1.14408484248733,"UQCRQ","5",-1.13983888522896,-1.15308517515034,"negative","negative",0
"ILMN_1777811","ILMN_1777811",0.191942299514327,0.0186705118290267,290.342499357176,10.280505498297,2.40515993113482e-21,2.18580934541532e-17,-1.1378428100628,"URGCP","7",-1.12534106504114,-1.16464723398066,"negative","negative",0
"ILMN_2386818","ILMN_2386818",0.240040690899187,0.0174317175822417,290.807242594676,13.7703407462111,1.47177212412686e-33,1.57876995755088e-29,-1.18414739224278,"URGCP","7",-1.15658838282418,-1.24439800964639,"negative","negative",0
"ILMN_1774196","ILMN_1774196",0.144774312778156,0.013609983329918,290.193611557542,10.6373615065279,1.56656778120872e-22,1.4507984221774e-18,-1.10742961140226,"URM1","9",-1.10313586502497,-1.11653360298269,"negative","negative",0
"ILMN_1740742","ILMN_1740742",0.149933801791272,0.0126501646998058,290.604849904226,11.8523201356875,1.06233465587421e-26,1.04884300574461e-22,-1.1032743245433,"UROD","1",-1.08989569072266,-1.13201036282932,"negative","negative",0
"ILMN_1797384","ILMN_1797384",0.17440684259464,0.0155745874974923,290.349826827781,11.1981676961089,1.96274073084934e-24,1.87716523498431e-20,-1.12123917019391,"UROS","10",-1.10249537613159,-1.16179228168669,"negative","negative",0
"ILMN_1664243","ILMN_1664243",0.171716290253737,0.0205227832249272,289.696422600838,8.36710539558635,2.53419249429717e-15,2.00592882563631e-11,-1.12309163129262,"USE1","19",-1.08379507893041,-1.21063841774299,"negative","negative",0
"ILMN_2353240","ILMN_2353240",-0.0930107556822395,0.0192814829416897,291.982935516627,-4.82383828896972,2.27138805982069e-06,0.0110957306722241,1.06296998343891,"USF1","1",1.05046790348574,1.08980783094096,"positive","positive",0
"ILMN_1777982","ILMN_1777982",-0.0887098670625046,0.0152388913821051,293.052052597153,-5.82128088180191,1.53152165527413e-08,9.01913102790935e-05,1.05654730220409,"USF1","1",1.0468999727327,1.07717141568319,"positive","positive",0
"ILMN_1717852","ILMN_1717852",-0.0964615993314661,0.0194156965065152,289.620540572448,-4.9682276038409,1.15722658173672e-06,0.00580580576057312,1.07838493475888,"USH1G","17",1.06877468936018,1.09892269511637,"positive","positive",0
"ILMN_1737254","ILMN_1737254",0.134730153759936,0.0210122304459792,289.961576955864,6.41198725220138,5.81508244031419e-10,3.73153840194962e-06,-1.09720231653034,"USP1","1",-1.08886144062458,-1.11499075117372,"negative","negative",0
"ILMN_1721116","ILMN_1721116",-0.521022714820755,0.0262417008851487,291.1900541687,-19.8547615911446,4.57975562539487e-56,5.41327114921674e-52,1.43538667319386,"USP10","16",1.36991042017056,1.5838085590012,"positive","positive",0
"ILMN_1708059","ILMN_1708059",0.156064016663254,0.0199176792812212,289.814807902584,7.83545183451137,8.9254974204626e-14,6.7298250550288e-10,-1.11422526689298,"USP13","3",-1.08578751631793,-1.17662114383882,"negative","negative",0
"ILMN_1806804","ILMN_1806804",0.202611487492014,0.0186368586865872,290.408524535335,10.8715471260096,2.53391634795697e-23,2.37706692601843e-19,-1.15150862970999,"USP14","18",-1.11821525908512,-1.22495700793713,"negative","negative",0
"ILMN_2402947","ILMN_2402947",0.0827802995138538,0.0183039236471315,289.845884201873,4.52254396979122,8.91845975599052e-06,0.0409268118202405,-1.06044854298464,"USP14","18",-1.05197919540544,-1.07852186494628,"negative","negative",0
"ILMN_1665557","ILMN_1665557",-0.319980266951841,0.0207603394702859,290.024815108251,-15.4130556203007,1.44221121973961e-39,1.62263184332904e-35,1.24316924891126,"USP15","12",1.19095958953662,1.36081879425935,"positive","positive",0
"ILMN_1718679","ILMN_1718679",-0.112589496708795,0.0201035805184442,289.605676302451,-5.60046985687446,4.96778597822998e-08,0.000281623787105858,1.08331597238351,"USP19","3",1.08331867232485,1.08331028220659,"positive","positive",0
"ILMN_2349006","ILMN_2349006",0.0642831192092867,0.0125698166383282,289.605676302451,5.11408567514604,5.74303145437454e-07,0.00296570144303901,-1.04605121330042,"USP21","1",-1.01969589507416,-1.1038476649238,"negative","negative",0
"ILMN_1684594","ILMN_1684594",0.079354849997961,0.0120830576095224,290.137225475408,6.56744779031949,2.36028407060756e-10,1.55141471961035e-06,-1.05596953597106,"USP24","1",-1.05217142502765,-1.06401911263348,"negative","negative",0
